T E X A S  E D U C A T I O N  A G E N C Y,,,,,,,
,,,,,,,
PEIMS Student Enrollment Data for 2022-2023,,,,,,,
,,,,,,,
YEAR,REGION,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,CHARTER STATUS,GENDER,ENROLLMENT
2022-2023,06,POLK COUNTY,187903,GOODRICH ISD,TRADITIONAL ISD/CSD,Female,126
2022-2023,06,POLK COUNTY,187903,GOODRICH ISD,TRADITIONAL ISD/CSD,Male,136
2022-2023,13,WILLIAMSON COUNTY,246802,GOODWATER MONTESSORI SCHOOL,OPEN ENROLLMENT CHARTER,Female,191
2022-2023,13,WILLIAMSON COUNTY,246802,GOODWATER MONTESSORI SCHOOL,OPEN ENROLLMENT CHARTER,Male,219
2022-2023,04,HARRIS COUNTY,101911,GOOSE CREEK CISD,TRADITIONAL ISD/CSD,Female,11849
2022-2023,04,HARRIS COUNTY,101911,GOOSE CREEK CISD,TRADITIONAL ISD/CSD,Male,12582
2022-2023,11,PALO PINTO COUNTY,182901,GORDON ISD,TRADITIONAL ISD/CSD,Female,110
2022-2023,11,PALO PINTO COUNTY,182901,GORDON ISD,TRADITIONAL ISD/CSD,Male,129
2022-2023,14,EASTLAND COUNTY,067904,GORMAN ISD,TRADITIONAL ISD/CSD,Female,126
2022-2023,14,EASTLAND COUNTY,067904,GORMAN ISD,TRADITIONAL ISD/CSD,Male,127
2022-2023,18,MARTIN COUNTY,156905,GRADY ISD,TRADITIONAL ISD/CSD,Female,121
2022-2023,18,MARTIN COUNTY,156905,GRADY ISD,TRADITIONAL ISD/CSD,Male,137
2022-2023,11,PALO PINTO COUNTY,182902,GRAFORD ISD,TRADITIONAL ISD/CSD,Female,162
2022-2023,11,PALO PINTO COUNTY,182902,GRAFORD ISD,TRADITIONAL ISD/CSD,Male,159
2022-2023,09,YOUNG COUNTY,252901,GRAHAM ISD,TRADITIONAL ISD/CSD,Female,1092
2022-2023,09,YOUNG COUNTY,252901,GRAHAM ISD,TRADITIONAL ISD/CSD,Male,1169
2022-2023,11,HOOD COUNTY,111901,GRANBURY ISD,TRADITIONAL ISD/CSD,Female,3835
2022-2023,11,HOOD COUNTY,111901,GRANBURY ISD,TRADITIONAL ISD/CSD,Male,4119
2022-2023,10,DALLAS COUNTY,057910,GRAND PRAIRIE ISD,TRADITIONAL ISD/CSD,Female,13457
2022-2023,10,DALLAS COUNTY,057910,GRAND PRAIRIE ISD,TRADITIONAL ISD/CSD,Male,13562
2022-2023,07,VAN ZANDT COUNTY,234904,GRAND SALINE ISD,TRADITIONAL ISD/CSD,Female,592
2022-2023,07,VAN ZANDT COUNTY,234904,GRAND SALINE ISD,TRADITIONAL ISD/CSD,Male,622
2022-2023,18,WARD COUNTY,238904,GRANDFALLS-ROYALTY ISD,TRADITIONAL ISD/CSD,Female,62
2022-2023,18,WARD COUNTY,238904,GRANDFALLS-ROYALTY ISD,TRADITIONAL ISD/CSD,Male,75
2022-2023,11,JOHNSON COUNTY,126904,GRANDVIEW ISD,TRADITIONAL ISD/CSD,Female,632
2022-2023,11,JOHNSON COUNTY,126904,GRANDVIEW ISD,TRADITIONAL ISD/CSD,Male,771
2022-2023,16,GRAY COUNTY,090905,GRANDVIEW-HOPKINS ISD,TRADITIONAL ISD/CSD,Female,23
2022-2023,16,GRAY COUNTY,090905,GRANDVIEW-HOPKINS ISD,TRADITIONAL ISD/CSD,Male,21
2022-2023,13,WILLIAMSON COUNTY,246905,GRANGER ISD,TRADITIONAL ISD/CSD,Female,268
2022-2023,13,WILLIAMSON COUNTY,246905,GRANGER ISD,TRADITIONAL ISD/CSD,Male,281
2022-2023,15,TOM GREEN COUNTY,226907,GRAPE CREEK ISD,TRADITIONAL ISD/CSD,Female,526
2022-2023,15,TOM GREEN COUNTY,226907,GRAPE CREEK ISD,TRADITIONAL ISD/CSD,Male,646
2022-2023,06,HOUSTON COUNTY,113902,GRAPELAND ISD,TRADITIONAL ISD/CSD,Female,265
2022-2023,06,HOUSTON COUNTY,113902,GRAPELAND ISD,TRADITIONAL ISD/CSD,Male,350
2022-2023,11,TARRANT COUNTY,220906,GRAPEVINE-COLLEYVILLE ISD,TRADITIONAL ISD/CSD,Female,6799
2022-2023,11,TARRANT COUNTY,220906,GRAPEVINE-COLLEYVILLE ISD,TRADITIONAL ISD/CSD,Male,6973
2022-2023,20,BEXAR COUNTY,015835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,Female,5217
2022-2023,20,BEXAR COUNTY,015835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,Male,4753
2022-2023,10,HUNT COUNTY,116905,GREENVILLE ISD,TRADITIONAL ISD/CSD,Female,2588
2022-2023,10,HUNT COUNTY,116905,GREENVILLE ISD,TRADITIONAL ISD/CSD,Male,2834
2022-2023,18,MIDLAND COUNTY,165902,GREENWOOD ISD,TRADITIONAL ISD/CSD,Female,1565
2022-2023,18,MIDLAND COUNTY,165902,GREENWOOD ISD,TRADITIONAL ISD/CSD,Male,1575
2022-2023,02,SAN PATRICIO COUNTY,205902,GREGORY-PORTLAND ISD,TRADITIONAL ISD/CSD,Female,2362
2022-2023,02,SAN PATRICIO COUNTY,205902,GREGORY-PORTLAND ISD,TRADITIONAL ISD/CSD,Male,2575
2022-2023,12,LIMESTONE COUNTY,147902,GROESBECK ISD,TRADITIONAL ISD/CSD,Female,768
2022-2023,12,LIMESTONE COUNTY,147902,GROESBECK ISD,TRADITIONAL ISD/CSD,Male,805
2022-2023,16,CARSON COUNTY,033901,GROOM ISD,TRADITIONAL ISD/CSD,Female,75
2022-2023,16,CARSON COUNTY,033901,GROOM ISD,TRADITIONAL ISD/CSD,Male,75
2022-2023,06,TRINITY COUNTY,228901,GROVETON ISD,TRADITIONAL ISD/CSD,Female,354
2022-2023,06,TRINITY COUNTY,228901,GROVETON ISD,TRADITIONAL ISD/CSD,Male,414
2022-2023,16,HANSFORD COUNTY,098901,GRUVER ISD,TRADITIONAL ISD/CSD,Female,217
2022-2023,16,HANSFORD COUNTY,098901,GRUVER ISD,TRADITIONAL ISD/CSD,Male,224
2022-2023,10,GRAYSON COUNTY,091917,GUNTER ISD,TRADITIONAL ISD/CSD,Female,528
2022-2023,10,GRAYSON COUNTY,091917,GUNTER ISD,TRADITIONAL ISD/CSD,Male,630
2022-2023,14,COMANCHE COUNTY,047903,GUSTINE ISD,TRADITIONAL ISD/CSD,Female,69
2022-2023,14,COMANCHE COUNTY,047903,GUSTINE ISD,TRADITIONAL ISD/CSD,Male,72
2022-2023,17,KING COUNTY,135001,GUTHRIE CSD,TRADITIONAL ISD/CSD,Female,59
2022-2023,17,KING COUNTY,135001,GUTHRIE CSD,TRADITIONAL ISD/CSD,Male,60
2022-2023,17,HALE COUNTY,095903,HALE CENTER ISD,TRADITIONAL ISD/CSD,Female,281
2022-2023,17,HALE COUNTY,095903,HALE CENTER ISD,TRADITIONAL ISD/CSD,Male,304
2022-2023,03,LAVACA COUNTY,143901,HALLETTSVILLE ISD,TRADITIONAL ISD/CSD,Female,573
2022-2023,03,LAVACA COUNTY,143901,HALLETTSVILLE ISD,TRADITIONAL ISD/CSD,Male,599
2022-2023,12,MCLENNAN COUNTY,161924,HALLSBURG ISD,TRADITIONAL ISD/CSD,Female,75
2022-2023,12,MCLENNAN COUNTY,161924,HALLSBURG ISD,TRADITIONAL ISD/CSD,Male,71
2022-2023,07,HARRISON COUNTY,102904,HALLSVILLE ISD,TRADITIONAL ISD/CSD,Female,10748
2022-2023,07,HARRISON COUNTY,102904,HALLSVILLE ISD,TRADITIONAL ISD/CSD,Male,9070
2022-2023,12,HAMILTON COUNTY,097902,HAMILTON ISD,TRADITIONAL ISD/CSD,Female,376
2022-2023,12,HAMILTON COUNTY,097902,HAMILTON ISD,TRADITIONAL ISD/CSD,Male,441
2022-2023,14,JONES COUNTY,127903,HAMLIN COLLEGIATE ISD,TRADITIONAL ISD/CSD,Female,211
2022-2023,14,JONES COUNTY,127903,HAMLIN COLLEGIATE ISD,TRADITIONAL ISD/CSD,Male,207
2022-2023,05,JEFFERSON COUNTY,123914,HAMSHIRE-FANNETT ISD,TRADITIONAL ISD/CSD,Female,1014
2022-2023,05,JEFFERSON COUNTY,123914,HAMSHIRE-FANNETT ISD,TRADITIONAL ISD/CSD,Male,1051
2022-2023,16,SWISHER COUNTY,219901,HAPPY ISD,TRADITIONAL ISD/CSD,Female,117
2022-2023,16,SWISHER COUNTY,219901,HAPPY ISD,TRADITIONAL ISD/CSD,Male,153
2022-2023,05,LIBERTY COUNTY,146904,HARDIN ISD,TRADITIONAL ISD/CSD,Female,645
2022-2023,05,LIBERTY COUNTY,146904,HARDIN ISD,TRADITIONAL ISD/CSD,Male,672
2022-2023,05,HARDIN COUNTY,100905,HARDIN-JEFFERSON ISD,TRADITIONAL ISD/CSD,Female,1295
2022-2023,05,HARDIN COUNTY,100905,HARDIN-JEFFERSON ISD,TRADITIONAL ISD/CSD,Male,1402
2022-2023,20,BEXAR COUNTY,015904,HARLANDALE ISD,TRADITIONAL ISD/CSD,Female,5899
2022-2023,20,BEXAR COUNTY,015904,HARLANDALE ISD,TRADITIONAL ISD/CSD,Male,6275
2022-2023,07,HARRISON COUNTY,102905,HARLETON ISD,TRADITIONAL ISD/CSD,Female,342
2022-2023,07,HARRISON COUNTY,102905,HARLETON ISD,TRADITIONAL ISD/CSD,Male,363
2022-2023,01,CAMERON COUNTY,031903,HARLINGEN CISD,TRADITIONAL ISD/CSD,Female,8245
2022-2023,01,CAMERON COUNTY,031903,HARLINGEN CISD,TRADITIONAL ISD/CSD,Male,8789
2022-2023,07,UPSHUR COUNTY,230905,HARMONY ISD,TRADITIONAL ISD/CSD,Female,513
2022-2023,07,UPSHUR COUNTY,230905,HARMONY ISD,TRADITIONAL ISD/CSD,Male,496
2022-2023,13,TRAVIS COUNTY,227816,HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS,OPEN ENROLLMENT CHARTER,Female,2154
2022-2023,13,TRAVIS COUNTY,227816,HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS,OPEN ENROLLMENT CHARTER,Male,2317
2022-2023,04,HARRIS COUNTY,101858,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,OPEN ENROLLMENT CHARTER,Female,3308
2022-2023,04,HARRIS COUNTY,101858,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,OPEN ENROLLMENT CHARTER,Male,3423
2022-2023,04,HARRIS COUNTY,101846,HARMONY PUBLIC SCHOOLS - HOUSTON SOUTH,OPEN ENROLLMENT CHARTER,Female,1781
2022-2023,04,HARRIS COUNTY,101846,HARMONY PUBLIC SCHOOLS - HOUSTON SOUTH,OPEN ENROLLMENT CHARTER,Male,1720
2022-2023,04,HARRIS COUNTY,101862,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,OPEN ENROLLMENT CHARTER,Female,2694
2022-2023,04,HARRIS COUNTY,101862,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,OPEN ENROLLMENT CHARTER,Male,2711
2022-2023,12,MCLENNAN COUNTY,161807,HARMONY PUBLIC SCHOOLS - NORTH TEXAS,OPEN ENROLLMENT CHARTER,Female,4966
2022-2023,12,MCLENNAN COUNTY,161807,HARMONY PUBLIC SCHOOLS - NORTH TEXAS,OPEN ENROLLMENT CHARTER,Male,5283
2022-2023,20,BEXAR COUNTY,015828,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,OPEN ENROLLMENT CHARTER,Female,2249
2022-2023,20,BEXAR COUNTY,015828,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,OPEN ENROLLMENT CHARTER,Male,2577
2022-2023,19,EL PASO COUNTY,071806,HARMONY PUBLIC SCHOOLS - WEST TEXAS,OPEN ENROLLMENT CHARTER,Female,2404
2022-2023,19,EL PASO COUNTY,071806,HARMONY PUBLIC SCHOOLS - WEST TEXAS,OPEN ENROLLMENT CHARTER,Male,2563
2022-2023,15,GILLESPIE COUNTY,086902,HARPER ISD,TRADITIONAL ISD/CSD,Female,285
2022-2023,15,GILLESPIE COUNTY,086902,HARPER ISD,TRADITIONAL ISD/CSD,Male,299
2022-2023,09,WILBARGER COUNTY,244901,HARROLD ISD,TRADITIONAL ISD/CSD,Female,72
2022-2023,09,WILBARGER COUNTY,244901,HARROLD ISD,TRADITIONAL ISD/CSD,Male,66
2022-2023,16,CASTRO COUNTY,035902,HART ISD,TRADITIONAL ISD/CSD,Female,105
2022-2023,16,CASTRO COUNTY,035902,HART ISD,TRADITIONAL ISD/CSD,Male,102
2022-2023,16,HARTLEY COUNTY,103902,HARTLEY ISD,TRADITIONAL ISD/CSD,Female,121
2022-2023,16,HARTLEY COUNTY,103902,HARTLEY ISD,TRADITIONAL ISD/CSD,Male,109
2022-2023,08,TITUS COUNTY,225907,HARTS BLUFF ISD,TRADITIONAL ISD/CSD,Female,424
2022-2023,08,TITUS COUNTY,225907,HARTS BLUFF ISD,TRADITIONAL ISD/CSD,Male,444
2022-2023,14,HASKELL COUNTY,104901,HASKELL CISD,TRADITIONAL ISD/CSD,Female,270
2022-2023,14,HASKELL COUNTY,104901,HASKELL CISD,TRADITIONAL ISD/CSD,Male,269
2022-2023,07,WOOD COUNTY,250902,HAWKINS ISD,TRADITIONAL ISD/CSD,Female,381
2022-2023,07,WOOD COUNTY,250902,HAWKINS ISD,TRADITIONAL ISD/CSD,Male,388
2022-2023,14,JONES COUNTY,127904,HAWLEY ISD,TRADITIONAL ISD/CSD,Female,388
2022-2023,14,JONES COUNTY,127904,HAWLEY ISD,TRADITIONAL ISD/CSD,Male,431
2022-2023,13,HAYS COUNTY,105906,HAYS CISD,TRADITIONAL ISD/CSD,Female,10944
2022-2023,13,HAYS COUNTY,105906,HAYS CISD,TRADITIONAL ISD/CSD,Male,11353
2022-2023,06,ROBERTSON COUNTY,198905,HEARNE ISD,TRADITIONAL ISD/CSD,Female,346
2022-2023,06,ROBERTSON COUNTY,198905,HEARNE ISD,TRADITIONAL ISD/CSD,Male,405
2022-2023,16,DONLEY COUNTY,065902,HEDLEY ISD,TRADITIONAL ISD/CSD,Female,54
2022-2023,16,DONLEY COUNTY,065902,HEDLEY ISD,TRADITIONAL ISD/CSD,Male,63
2022-2023,07,SABINE COUNTY,202903,HEMPHILL ISD,TRADITIONAL ISD/CSD,Female,401
2022-2023,07,SABINE COUNTY,202903,HEMPHILL ISD,TRADITIONAL ISD/CSD,Male,439
2022-2023,04,WALLER COUNTY,237902,HEMPSTEAD ISD,TRADITIONAL ISD/CSD,Female,800
2022-2023,04,WALLER COUNTY,237902,HEMPSTEAD ISD,TRADITIONAL ISD/CSD,Male,838
2022-2023,07,RUSK COUNTY,201902,HENDERSON ISD,TRADITIONAL ISD/CSD,Female,1703
2022-2023,07,RUSK COUNTY,201902,HENDERSON ISD,TRADITIONAL ISD/CSD,Male,1697
2022-2023,09,CLAY COUNTY,039902,HENRIETTA ISD,TRADITIONAL ISD/CSD,Female,454
2022-2023,09,CLAY COUNTY,039902,HENRIETTA ISD,TRADITIONAL ISD/CSD,Male,540
2022-2023,20,BEXAR COUNTY,015833,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,OPEN ENROLLMENT CHARTER,Female,57
2022-2023,20,BEXAR COUNTY,015833,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,OPEN ENROLLMENT CHARTER,Male,18
2022-2023,16,DEAF SMITH COUNTY,059901,HEREFORD ISD,TRADITIONAL ISD/CSD,Female,1950
2022-2023,16,DEAF SMITH COUNTY,059901,HEREFORD ISD,TRADITIONAL ISD/CSD,Male,2002
2022-2023,20,BEXAR COUNTY,015815,HERITAGE ACADEMY,OPEN ENROLLMENT CHARTER,Female,278
2022-2023,20,BEXAR COUNTY,015815,HERITAGE ACADEMY,OPEN ENROLLMENT CHARTER,Male,264
2022-2023,14,SCURRY COUNTY,208901,HERMLEIGH ISD,TRADITIONAL ISD/CSD,Female,127
2022-2023,14,SCURRY COUNTY,208901,HERMLEIGH ISD,TRADITIONAL ISD/CSD,Male,116
2022-2023,12,HAMILTON COUNTY,097903,HICO ISD,TRADITIONAL ISD/CSD,Female,290
2022-2023,12,HAMILTON COUNTY,097903,HICO ISD,TRADITIONAL ISD/CSD,Male,333
2022-2023,01,HIDALGO COUNTY,108905,HIDALGO ISD,TRADITIONAL ISD/CSD,Female,1477
2022-2023,01,HIDALGO COUNTY,108905,HIDALGO ISD,TRADITIONAL ISD/CSD,Male,1533
2022-2023,05,GALVESTON COUNTY,084903,HIGH ISLAND ISD,TRADITIONAL ISD/CSD,Female,62
2022-2023,05,GALVESTON COUNTY,084903,HIGH ISLAND ISD,TRADITIONAL ISD/CSD,Male,89
2022-2023,11,TARRANT COUNTY,220819,HIGH POINT ACADEMY,OPEN ENROLLMENT CHARTER,Female,748
2022-2023,11,TARRANT COUNTY,220819,HIGH POINT ACADEMY,OPEN ENROLLMENT CHARTER,Male,656
2022-2023,14,NOLAN COUNTY,177905,HIGHLAND ISD,TRADITIONAL ISD/CSD,Female,101
2022-2023,14,NOLAN COUNTY,177905,HIGHLAND ISD,TRADITIONAL ISD/CSD,Male,125
2022-2023,10,DALLAS COUNTY,057911,HIGHLAND PARK ISD,TRADITIONAL ISD/CSD,Female,3199
2022-2023,16,POTTER COUNTY,188903,HIGHLAND PARK ISD,TRADITIONAL ISD/CSD,Female,397
2022-2023,10,DALLAS COUNTY,057911,HIGHLAND PARK ISD,TRADITIONAL ISD/CSD,Male,3352
2022-2023,16,POTTER COUNTY,188903,HIGHLAND PARK ISD,TRADITIONAL ISD/CSD,Male,392
2022-2023,12,HILL COUNTY,109904,HILLSBORO ISD,TRADITIONAL ISD/CSD,Female,959
2022-2023,12,HILL COUNTY,109904,HILLSBORO ISD,TRADITIONAL ISD/CSD,Male,1052
2022-2023,04,GALVESTON COUNTY,084908,HITCHCOCK ISD,TRADITIONAL ISD/CSD,Female,862
2022-2023,04,GALVESTON COUNTY,084908,HITCHCOCK ISD,TRADITIONAL ISD/CSD,Male,979
2022-2023,12,BELL COUNTY,014905,HOLLAND ISD,TRADITIONAL ISD/CSD,Female,300
2022-2023,12,BELL COUNTY,014905,HOLLAND ISD,TRADITIONAL ISD/CSD,Male,334
2022-2023,09,ARCHER COUNTY,005902,HOLLIDAY ISD,TRADITIONAL ISD/CSD,Female,542
2022-2023,09,ARCHER COUNTY,005902,HOLLIDAY ISD,TRADITIONAL ISD/CSD,Male,595
2022-2023,20,MEDINA COUNTY,163904,HONDO ISD,TRADITIONAL ISD/CSD,Female,869
2022-2023,20,MEDINA COUNTY,163904,HONDO ISD,TRADITIONAL ISD/CSD,Male,903
2022-2023,08,FANNIN COUNTY,074907,HONEY GROVE ISD,TRADITIONAL ISD/CSD,Female,307
2022-2023,08,FANNIN COUNTY,074907,HONEY GROVE ISD,TRADITIONAL ISD/CSD,Male,310
2022-2023,08,BOWIE COUNTY,019902,HOOKS ISD,TRADITIONAL ISD/CSD,Female,446
2022-2023,08,BOWIE COUNTY,019902,HOOKS ISD,TRADITIONAL ISD/CSD,Male,474
2022-2023,01,HIDALGO COUNTY,108802,HORIZON MONTESSORI PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Female,737
2022-2023,01,HIDALGO COUNTY,108802,HORIZON MONTESSORI PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Male,732
2022-2023,04,HARRIS COUNTY,101878,HOUSTON CLASSICAL CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,96
2022-2023,04,HARRIS COUNTY,101878,HOUSTON CLASSICAL CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,89
2022-2023,04,HARRIS COUNTY,101828,HOUSTON GATEWAY ACADEMY INC,OPEN ENROLLMENT CHARTER,Female,1074
2022-2023,04,HARRIS COUNTY,101828,HOUSTON GATEWAY ACADEMY INC,OPEN ENROLLMENT CHARTER,Male,1054
2022-2023,04,HARRIS COUNTY,101821,HOUSTON HEIGHTS HIGH SCHOOL,OPEN ENROLLMENT CHARTER,Female,96
2022-2023,04,HARRIS COUNTY,101821,HOUSTON HEIGHTS HIGH SCHOOL,OPEN ENROLLMENT CHARTER,Male,77
2022-2023,04,HARRIS COUNTY,101912,HOUSTON ISD,TRADITIONAL ISD/CSD,Female,94131
2022-2023,04,HARRIS COUNTY,101912,HOUSTON ISD,TRADITIONAL ISD/CSD,Male,95803
2022-2023,10,GRAYSON COUNTY,091905,HOWE ISD,TRADITIONAL ISD/CSD,Female,608
2022-2023,10,GRAYSON COUNTY,091905,HOWE ISD,TRADITIONAL ISD/CSD,Male,675
2022-2023,08,BOWIE COUNTY,019913,HUBBARD ISD,TRADITIONAL ISD/CSD,Female,36
2022-2023,12,HILL COUNTY,109905,HUBBARD ISD,TRADITIONAL ISD/CSD,Female,207
2022-2023,08,BOWIE COUNTY,019913,HUBBARD ISD,TRADITIONAL ISD/CSD,Male,41
2022-2023,12,HILL COUNTY,109905,HUBBARD ISD,TRADITIONAL ISD/CSD,Male,240
2022-2023,11,ERATH COUNTY,072908,HUCKABAY ISD,TRADITIONAL ISD/CSD,Female,157
2022-2023,11,ERATH COUNTY,072908,HUCKABAY ISD,TRADITIONAL ISD/CSD,Male,156
2022-2023,07,ANGELINA COUNTY,003902,HUDSON ISD,TRADITIONAL ISD/CSD,Female,1376
2022-2023,07,ANGELINA COUNTY,003902,HUDSON ISD,TRADITIONAL ISD/CSD,Male,1392
2022-2023,04,HARRIS COUNTY,101925,HUFFMAN ISD,TRADITIONAL ISD/CSD,Female,1788
2022-2023,04,HARRIS COUNTY,101925,HUFFMAN ISD,TRADITIONAL ISD/CSD,Male,1929
2022-2023,08,CASS COUNTY,034903,HUGHES SPRINGS ISD,TRADITIONAL ISD/CSD,Female,580
2022-2023,08,CASS COUNTY,034903,HUGHES SPRINGS ISD,TRADITIONAL ISD/CSD,Male,569
2022-2023,05,LIBERTY COUNTY,146905,HULL-DAISETTA ISD,TRADITIONAL ISD/CSD,Female,208
2022-2023,05,LIBERTY COUNTY,146905,HULL-DAISETTA ISD,TRADITIONAL ISD/CSD,Male,223
2022-2023,04,HARRIS COUNTY,101913,HUMBLE ISD,TRADITIONAL ISD/CSD,Female,23861
2022-2023,04,HARRIS COUNTY,101913,HUMBLE ISD,TRADITIONAL ISD/CSD,Male,24897
2022-2023,20,KERR COUNTY,133902,HUNT ISD,TRADITIONAL ISD/CSD,Female,94
2022-2023,20,KERR COUNTY,133902,HUNT ISD,TRADITIONAL ISD/CSD,Male,108
2022-2023,07,ANGELINA COUNTY,003904,HUNTINGTON ISD,TRADITIONAL ISD/CSD,Female,759
2022-2023,07,ANGELINA COUNTY,003904,HUNTINGTON ISD,TRADITIONAL ISD/CSD,Male,834
2022-2023,06,WALKER COUNTY,236902,HUNTSVILLE ISD,TRADITIONAL ISD/CSD,Female,5728
2022-2023,06,WALKER COUNTY,236902,HUNTSVILLE ISD,TRADITIONAL ISD/CSD,Male,5585
2022-2023,11,TARRANT COUNTY,220916,HURST-EULESS-BEDFORD ISD,TRADITIONAL ISD/CSD,Female,10982
2022-2023,11,TARRANT COUNTY,220916,HURST-EULESS-BEDFORD ISD,TRADITIONAL ISD/CSD,Male,11965
2022-2023,13,WILLIAMSON COUNTY,246906,HUTTO ISD,TRADITIONAL ISD/CSD,Female,4646
2022-2023,13,WILLIAMSON COUNTY,246906,HUTTO ISD,TRADITIONAL ISD/CSD,Male,4974
2022-2023,17,LUBBOCK COUNTY,152910,IDALOU ISD,TRADITIONAL ISD/CSD,Female,461
2022-2023,17,LUBBOCK COUNTY,152910,IDALOU ISD,TRADITIONAL ISD/CSD,Male,527
2022-2023,01,HIDALGO COUNTY,108807,IDEA PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Female,36749
2022-2023,01,HIDALGO COUNTY,108807,IDEA PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Male,37468
2022-2023,10,COLLIN COUNTY,043801,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,OPEN ENROLLMENT CHARTER,Female,708
2022-2023,10,COLLIN COUNTY,043801,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,OPEN ENROLLMENT CHARTER,Male,691
2022-2023,03,JACKSON COUNTY,120905,INDUSTRIAL ISD,TRADITIONAL ISD/CSD,Female,591
2022-2023,03,JACKSON COUNTY,120905,INDUSTRIAL ISD,TRADITIONAL ISD/CSD,Male,597
2022-2023,02,SAN PATRICIO COUNTY,205903,INGLESIDE ISD,TRADITIONAL ISD/CSD,Female,980
2022-2023,02,SAN PATRICIO COUNTY,205903,INGLESIDE ISD,TRADITIONAL ISD/CSD,Male,1043
2022-2023,20,KERR COUNTY,133904,INGRAM ISD,TRADITIONAL ISD/CSD,Female,612
2022-2023,20,KERR COUNTY,133904,INGRAM ISD,TRADITIONAL ISD/CSD,Male,628
2022-2023,20,BEXAR COUNTY,015808,INSPIRE ACADEMIES,OPEN ENROLLMENT CHARTER,Female,334
2022-2023,20,BEXAR COUNTY,015808,INSPIRE ACADEMIES,OPEN ENROLLMENT CHARTER,Male,401
2022-2023,10,DALLAS COUNTY,057830,INSPIRED VISION ACADEMY,OPEN ENROLLMENT CHARTER,Female,615
2022-2023,10,DALLAS COUNTY,057830,INSPIRED VISION ACADEMY,OPEN ENROLLMENT CHARTER,Male,655
2022-2023,10,DALLAS COUNTY,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),OPEN ENROLLMENT CHARTER,Female,11364
2022-2023,10,DALLAS COUNTY,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),OPEN ENROLLMENT CHARTER,Male,10775
2022-2023,06,GRIMES COUNTY,093903,IOLA ISD,TRADITIONAL ISD/CSD,Female,291
2022-2023,06,GRIMES COUNTY,093903,IOLA ISD,TRADITIONAL ISD/CSD,Male,296
2022-2023,09,WICHITA COUNTY,243903,IOWA PARK CISD,TRADITIONAL ISD/CSD,Female,871
2022-2023,09,WICHITA COUNTY,243903,IOWA PARK CISD,TRADITIONAL ISD/CSD,Male,1024
2022-2023,14,SCURRY COUNTY,208903,IRA ISD,TRADITIONAL ISD/CSD,Female,128
2022-2023,14,SCURRY COUNTY,208903,IRA ISD,TRADITIONAL ISD/CSD,Male,139
2022-2023,18,PECOS COUNTY,186903,IRAAN-SHEFFIELD COLLEGIATE ISD,TRADITIONAL ISD/CSD,Female,154
2022-2023,18,PECOS COUNTY,186903,IRAAN-SHEFFIELD COLLEGIATE ISD,TRADITIONAL ISD/CSD,Male,181
2022-2023,12,BOSQUE COUNTY,018906,IREDELL ISD,TRADITIONAL ISD/CSD,Female,58
2022-2023,12,BOSQUE COUNTY,018906,IREDELL ISD,TRADITIONAL ISD/CSD,Male,84
2022-2023,15,IRION COUNTY,118902,IRION COUNTY ISD,TRADITIONAL ISD/CSD,Female,164
2022-2023,15,IRION COUNTY,118902,IRION COUNTY ISD,TRADITIONAL ISD/CSD,Male,169
2022-2023,10,DALLAS COUNTY,057912,IRVING ISD,TRADITIONAL ISD/CSD,Female,15393
2022-2023,10,DALLAS COUNTY,057912,IRVING ISD,TRADITIONAL ISD/CSD,Male,16374
2022-2023,10,ELLIS COUNTY,070907,ITALY ISD,TRADITIONAL ISD/CSD,Female,310
2022-2023,10,ELLIS COUNTY,070907,ITALY ISD,TRADITIONAL ISD/CSD,Male,324
2022-2023,12,HILL COUNTY,109907,ITASCA ISD,TRADITIONAL ISD/CSD,Female,293
2022-2023,12,HILL COUNTY,109907,ITASCA ISD,TRADITIONAL ISD/CSD,Male,358
2022-2023,09,JACK COUNTY,119902,JACKSBORO ISD,TRADITIONAL ISD/CSD,Female,491
