T E X A S  E D U C A T I O N  A G E N C Y,,,,,,,
,,,,,,,
PEIMS Student Enrollment Data for 2021-2022,,,,,,,
,,,,,,,
YEAR,REGION,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,CHARTER STATUS,GENDER,ENROLLMENT
2021-2022,18,WARD COUNTY,238904,GRANDFALLS-ROYALTY ISD,TRADITIONAL ISD/CSD,Female,64
2021-2022,18,WARD COUNTY,238904,GRANDFALLS-ROYALTY ISD,TRADITIONAL ISD/CSD,Male,84
2021-2022,11,JOHNSON COUNTY,126904,GRANDVIEW ISD,TRADITIONAL ISD/CSD,Female,611
2021-2022,11,JOHNSON COUNTY,126904,GRANDVIEW ISD,TRADITIONAL ISD/CSD,Male,763
2021-2022,16,GRAY COUNTY,090905,GRANDVIEW-HOPKINS ISD,TRADITIONAL ISD/CSD,Female,27
2021-2022,16,GRAY COUNTY,090905,GRANDVIEW-HOPKINS ISD,TRADITIONAL ISD/CSD,Male,19
2021-2022,13,WILLIAMSON COUNTY,246905,GRANGER ISD,TRADITIONAL ISD/CSD,Female,260
2021-2022,13,WILLIAMSON COUNTY,246905,GRANGER ISD,TRADITIONAL ISD/CSD,Male,246
2021-2022,15,TOM GREEN COUNTY,226907,GRAPE CREEK ISD,TRADITIONAL ISD/CSD,Female,510
2021-2022,15,TOM GREEN COUNTY,226907,GRAPE CREEK ISD,TRADITIONAL ISD/CSD,Male,623
2021-2022,06,HOUSTON COUNTY,113902,GRAPELAND ISD,TRADITIONAL ISD/CSD,Female,277
2021-2022,06,HOUSTON COUNTY,113902,GRAPELAND ISD,TRADITIONAL ISD/CSD,Male,355
2021-2022,11,TARRANT COUNTY,220906,GRAPEVINE-COLLEYVILLE ISD,TRADITIONAL ISD/CSD,Female,6953
2021-2022,11,TARRANT COUNTY,220906,GRAPEVINE-COLLEYVILLE ISD,TRADITIONAL ISD/CSD,Male,7060
2021-2022,20,BEXAR COUNTY,015835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,Female,4265
2021-2022,20,BEXAR COUNTY,015835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,Male,3871
2021-2022,10,HUNT COUNTY,116905,GREENVILLE ISD,TRADITIONAL ISD/CSD,Female,2547
2021-2022,10,HUNT COUNTY,116905,GREENVILLE ISD,TRADITIONAL ISD/CSD,Male,2778
2021-2022,18,MIDLAND COUNTY,165902,GREENWOOD ISD,TRADITIONAL ISD/CSD,Female,1572
2021-2022,18,MIDLAND COUNTY,165902,GREENWOOD ISD,TRADITIONAL ISD/CSD,Male,1517
2021-2022,02,SAN PATRICIO COUNTY,205902,GREGORY-PORTLAND ISD,TRADITIONAL ISD/CSD,Female,2252
2021-2022,02,SAN PATRICIO COUNTY,205902,GREGORY-PORTLAND ISD,TRADITIONAL ISD/CSD,Male,2484
2021-2022,12,LIMESTONE COUNTY,147902,GROESBECK ISD,TRADITIONAL ISD/CSD,Female,744
2021-2022,12,LIMESTONE COUNTY,147902,GROESBECK ISD,TRADITIONAL ISD/CSD,Male,802
2021-2022,16,CARSON COUNTY,033901,GROOM ISD,TRADITIONAL ISD/CSD,Female,75
2021-2022,16,CARSON COUNTY,033901,GROOM ISD,TRADITIONAL ISD/CSD,Male,68
2021-2022,06,TRINITY COUNTY,228901,GROVETON ISD,TRADITIONAL ISD/CSD,Female,345
2021-2022,06,TRINITY COUNTY,228901,GROVETON ISD,TRADITIONAL ISD/CSD,Male,397
2021-2022,16,HANSFORD COUNTY,098901,GRUVER ISD,TRADITIONAL ISD/CSD,Female,208
2021-2022,16,HANSFORD COUNTY,098901,GRUVER ISD,TRADITIONAL ISD/CSD,Male,214
2021-2022,10,GRAYSON COUNTY,091917,GUNTER ISD,TRADITIONAL ISD/CSD,Female,514
2021-2022,10,GRAYSON COUNTY,091917,GUNTER ISD,TRADITIONAL ISD/CSD,Male,601
2021-2022,14,COMANCHE COUNTY,047903,GUSTINE ISD,TRADITIONAL ISD/CSD,Female,71
2021-2022,14,COMANCHE COUNTY,047903,GUSTINE ISD,TRADITIONAL ISD/CSD,Male,74
2021-2022,17,KING COUNTY,135001,GUTHRIE CSD,TRADITIONAL ISD/CSD,Female,60
2021-2022,17,KING COUNTY,135001,GUTHRIE CSD,TRADITIONAL ISD/CSD,Male,76
2021-2022,17,HALE COUNTY,095903,HALE CENTER ISD,TRADITIONAL ISD/CSD,Female,285
2021-2022,17,HALE COUNTY,095903,HALE CENTER ISD,TRADITIONAL ISD/CSD,Male,314
2021-2022,03,LAVACA COUNTY,143901,HALLETTSVILLE ISD,TRADITIONAL ISD/CSD,Female,569
2021-2022,03,LAVACA COUNTY,143901,HALLETTSVILLE ISD,TRADITIONAL ISD/CSD,Male,587
2021-2022,12,MCLENNAN COUNTY,161924,HALLSBURG ISD,TRADITIONAL ISD/CSD,Female,81
2021-2022,12,MCLENNAN COUNTY,161924,HALLSBURG ISD,TRADITIONAL ISD/CSD,Male,81
2021-2022,07,HARRISON COUNTY,102904,HALLSVILLE ISD,TRADITIONAL ISD/CSD,Female,9976
2021-2022,07,HARRISON COUNTY,102904,HALLSVILLE ISD,TRADITIONAL ISD/CSD,Male,9128
2021-2022,12,HAMILTON COUNTY,097902,HAMILTON ISD,TRADITIONAL ISD/CSD,Female,375
2021-2022,12,HAMILTON COUNTY,097902,HAMILTON ISD,TRADITIONAL ISD/CSD,Male,458
2021-2022,14,JONES COUNTY,127903,HAMLIN COLLEGIATE ISD,TRADITIONAL ISD/CSD,Female,219
2021-2022,14,JONES COUNTY,127903,HAMLIN COLLEGIATE ISD,TRADITIONAL ISD/CSD,Male,212
2021-2022,05,JEFFERSON COUNTY,123914,HAMSHIRE-FANNETT ISD,TRADITIONAL ISD/CSD,Female,945
2021-2022,05,JEFFERSON COUNTY,123914,HAMSHIRE-FANNETT ISD,TRADITIONAL ISD/CSD,Male,1009
2021-2022,16,SWISHER COUNTY,219901,HAPPY ISD,TRADITIONAL ISD/CSD,Female,111
2021-2022,16,SWISHER COUNTY,219901,HAPPY ISD,TRADITIONAL ISD/CSD,Male,148
2021-2022,05,LIBERTY COUNTY,146904,HARDIN ISD,TRADITIONAL ISD/CSD,Female,626
2021-2022,05,LIBERTY COUNTY,146904,HARDIN ISD,TRADITIONAL ISD/CSD,Male,655
2021-2022,05,HARDIN COUNTY,100905,HARDIN-JEFFERSON ISD,TRADITIONAL ISD/CSD,Female,1244
2021-2022,05,HARDIN COUNTY,100905,HARDIN-JEFFERSON ISD,TRADITIONAL ISD/CSD,Male,1365
2021-2022,20,BEXAR COUNTY,015904,HARLANDALE ISD,TRADITIONAL ISD/CSD,Female,5826
2021-2022,20,BEXAR COUNTY,015904,HARLANDALE ISD,TRADITIONAL ISD/CSD,Male,6254
2021-2022,07,HARRISON COUNTY,102905,HARLETON ISD,TRADITIONAL ISD/CSD,Female,349
2021-2022,07,HARRISON COUNTY,102905,HARLETON ISD,TRADITIONAL ISD/CSD,Male,362
2021-2022,01,CAMERON COUNTY,031903,HARLINGEN CISD,TRADITIONAL ISD/CSD,Female,8216
2021-2022,01,CAMERON COUNTY,031903,HARLINGEN CISD,TRADITIONAL ISD/CSD,Male,8821
2021-2022,07,UPSHUR COUNTY,230905,HARMONY ISD,TRADITIONAL ISD/CSD,Female,507
2021-2022,07,UPSHUR COUNTY,230905,HARMONY ISD,TRADITIONAL ISD/CSD,Male,530
2021-2022,13,TRAVIS COUNTY,227816,HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS,OPEN ENROLLMENT CHARTER,Female,2045
2021-2022,13,TRAVIS COUNTY,227816,HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS,OPEN ENROLLMENT CHARTER,Male,2180
2021-2022,04,HARRIS COUNTY,101858,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,OPEN ENROLLMENT CHARTER,Female,2898
2021-2022,04,HARRIS COUNTY,101858,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,OPEN ENROLLMENT CHARTER,Male,2998
2021-2022,04,HARRIS COUNTY,101846,HARMONY PUBLIC SCHOOLS - HOUSTON SOUTH,OPEN ENROLLMENT CHARTER,Female,1831
2021-2022,04,HARRIS COUNTY,101846,HARMONY PUBLIC SCHOOLS - HOUSTON SOUTH,OPEN ENROLLMENT CHARTER,Male,1753
2021-2022,04,HARRIS COUNTY,101862,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,OPEN ENROLLMENT CHARTER,Female,2013
2021-2022,04,HARRIS COUNTY,101862,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,OPEN ENROLLMENT CHARTER,Male,2079
2021-2022,12,MCLENNAN COUNTY,161807,HARMONY PUBLIC SCHOOLS - NORTH TEXAS,OPEN ENROLLMENT CHARTER,Female,4780
2021-2022,12,MCLENNAN COUNTY,161807,HARMONY PUBLIC SCHOOLS - NORTH TEXAS,OPEN ENROLLMENT CHARTER,Male,5112
2021-2022,20,BEXAR COUNTY,015828,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,OPEN ENROLLMENT CHARTER,Female,2086
2021-2022,20,BEXAR COUNTY,015828,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,OPEN ENROLLMENT CHARTER,Male,2380
2021-2022,19,EL PASO COUNTY,071806,HARMONY PUBLIC SCHOOLS - WEST TEXAS,OPEN ENROLLMENT CHARTER,Female,2170
2021-2022,19,EL PASO COUNTY,071806,HARMONY PUBLIC SCHOOLS - WEST TEXAS,OPEN ENROLLMENT CHARTER,Male,2403
2021-2022,13,GILLESPIE COUNTY,086902,HARPER ISD,TRADITIONAL ISD/CSD,Female,271
2021-2022,13,GILLESPIE COUNTY,086902,HARPER ISD,TRADITIONAL ISD/CSD,Male,289
2021-2022,09,WILBARGER COUNTY,244901,HARROLD ISD,TRADITIONAL ISD/CSD,Female,56
2021-2022,09,WILBARGER COUNTY,244901,HARROLD ISD,TRADITIONAL ISD/CSD,Male,49
2021-2022,16,CASTRO COUNTY,035902,HART ISD,TRADITIONAL ISD/CSD,Female,109
2021-2022,16,CASTRO COUNTY,035902,HART ISD,TRADITIONAL ISD/CSD,Male,102
2021-2022,16,HARTLEY COUNTY,103902,HARTLEY ISD,TRADITIONAL ISD/CSD,Female,125
2021-2022,16,HARTLEY COUNTY,103902,HARTLEY ISD,TRADITIONAL ISD/CSD,Male,107
2021-2022,08,TITUS COUNTY,225907,HARTS BLUFF ISD,TRADITIONAL ISD/CSD,Female,396
2021-2022,08,TITUS COUNTY,225907,HARTS BLUFF ISD,TRADITIONAL ISD/CSD,Male,409
2021-2022,14,HASKELL COUNTY,104901,HASKELL CISD,TRADITIONAL ISD/CSD,Female,254
2021-2022,14,HASKELL COUNTY,104901,HASKELL CISD,TRADITIONAL ISD/CSD,Male,283
2021-2022,07,WOOD COUNTY,250902,HAWKINS ISD,TRADITIONAL ISD/CSD,Female,376
2021-2022,07,WOOD COUNTY,250902,HAWKINS ISD,TRADITIONAL ISD/CSD,Male,371
2021-2022,14,JONES COUNTY,127904,HAWLEY ISD,TRADITIONAL ISD/CSD,Female,374
2021-2022,14,JONES COUNTY,127904,HAWLEY ISD,TRADITIONAL ISD/CSD,Male,394
2021-2022,13,HAYS COUNTY,105906,HAYS CISD,TRADITIONAL ISD/CSD,Female,10483
2021-2022,13,HAYS COUNTY,105906,HAYS CISD,TRADITIONAL ISD/CSD,Male,10922
2021-2022,06,ROBERTSON COUNTY,198905,HEARNE ISD,TRADITIONAL ISD/CSD,Female,332
2021-2022,06,ROBERTSON COUNTY,198905,HEARNE ISD,TRADITIONAL ISD/CSD,Male,409
2021-2022,16,DONLEY COUNTY,065902,HEDLEY ISD,TRADITIONAL ISD/CSD,Female,56
2021-2022,16,DONLEY COUNTY,065902,HEDLEY ISD,TRADITIONAL ISD/CSD,Male,68
2021-2022,07,SABINE COUNTY,202903,HEMPHILL ISD,TRADITIONAL ISD/CSD,Female,408
2021-2022,07,SABINE COUNTY,202903,HEMPHILL ISD,TRADITIONAL ISD/CSD,Male,494
2021-2022,04,WALLER COUNTY,237902,HEMPSTEAD ISD,TRADITIONAL ISD/CSD,Female,770
2021-2022,04,WALLER COUNTY,237902,HEMPSTEAD ISD,TRADITIONAL ISD/CSD,Male,816
2021-2022,07,RUSK COUNTY,201902,HENDERSON ISD,TRADITIONAL ISD/CSD,Female,1735
2021-2022,07,RUSK COUNTY,201902,HENDERSON ISD,TRADITIONAL ISD/CSD,Male,1679
2021-2022,09,CLAY COUNTY,039902,HENRIETTA ISD,TRADITIONAL ISD/CSD,Female,444
2021-2022,09,CLAY COUNTY,039902,HENRIETTA ISD,TRADITIONAL ISD/CSD,Male,501
2021-2022,20,BEXAR COUNTY,015833,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,OPEN ENROLLMENT CHARTER,Female,75
2021-2022,20,BEXAR COUNTY,015833,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,OPEN ENROLLMENT CHARTER,Male,18
2021-2022,16,DEAF SMITH COUNTY,059901,HEREFORD ISD,TRADITIONAL ISD/CSD,Female,1947
2021-2022,16,DEAF SMITH COUNTY,059901,HEREFORD ISD,TRADITIONAL ISD/CSD,Male,2020
2021-2022,20,BEXAR COUNTY,015815,HERITAGE ACADEMY,OPEN ENROLLMENT CHARTER,Female,275
2021-2022,20,BEXAR COUNTY,015815,HERITAGE ACADEMY,OPEN ENROLLMENT CHARTER,Male,297
2021-2022,14,SCURRY COUNTY,208901,HERMLEIGH ISD,TRADITIONAL ISD/CSD,Female,129
2021-2022,14,SCURRY COUNTY,208901,HERMLEIGH ISD,TRADITIONAL ISD/CSD,Male,129
2021-2022,12,HAMILTON COUNTY,097903,HICO ISD,TRADITIONAL ISD/CSD,Female,277
2021-2022,12,HAMILTON COUNTY,097903,HICO ISD,TRADITIONAL ISD/CSD,Male,327
2021-2022,01,HIDALGO COUNTY,108905,HIDALGO ISD,TRADITIONAL ISD/CSD,Female,1396
2021-2022,01,HIDALGO COUNTY,108905,HIDALGO ISD,TRADITIONAL ISD/CSD,Male,1443
2021-2022,05,GALVESTON COUNTY,084903,HIGH ISLAND ISD,TRADITIONAL ISD/CSD,Female,71
2021-2022,05,GALVESTON COUNTY,084903,HIGH ISLAND ISD,TRADITIONAL ISD/CSD,Male,87
2021-2022,11,TARRANT COUNTY,220819,HIGH POINT ACADEMY,OPEN ENROLLMENT CHARTER,Female,790
2021-2022,11,TARRANT COUNTY,220819,HIGH POINT ACADEMY,OPEN ENROLLMENT CHARTER,Male,641
2021-2022,14,NOLAN COUNTY,177905,HIGHLAND ISD,TRADITIONAL ISD/CSD,Female,105
2021-2022,14,NOLAN COUNTY,177905,HIGHLAND ISD,TRADITIONAL ISD/CSD,Male,121
2021-2022,10,DALLAS COUNTY,057911,HIGHLAND PARK ISD,TRADITIONAL ISD/CSD,Female,3290
2021-2022,16,POTTER COUNTY,188903,HIGHLAND PARK ISD,TRADITIONAL ISD/CSD,Female,416
2021-2022,10,DALLAS COUNTY,057911,HIGHLAND PARK ISD,TRADITIONAL ISD/CSD,Male,3434
2021-2022,16,POTTER COUNTY,188903,HIGHLAND PARK ISD,TRADITIONAL ISD/CSD,Male,410
2021-2022,12,HILL COUNTY,109904,HILLSBORO ISD,TRADITIONAL ISD/CSD,Female,936
2021-2022,12,HILL COUNTY,109904,HILLSBORO ISD,TRADITIONAL ISD/CSD,Male,997
2021-2022,04,GALVESTON COUNTY,084908,HITCHCOCK ISD,TRADITIONAL ISD/CSD,Female,814
2021-2022,04,GALVESTON COUNTY,084908,HITCHCOCK ISD,TRADITIONAL ISD/CSD,Male,903
2021-2022,12,BELL COUNTY,014905,HOLLAND ISD,TRADITIONAL ISD/CSD,Female,310
2021-2022,12,BELL COUNTY,014905,HOLLAND ISD,TRADITIONAL ISD/CSD,Male,347
2021-2022,09,ARCHER COUNTY,005902,HOLLIDAY ISD,TRADITIONAL ISD/CSD,Female,544
2021-2022,09,ARCHER COUNTY,005902,HOLLIDAY ISD,TRADITIONAL ISD/CSD,Male,584
2021-2022,20,MEDINA COUNTY,163904,HONDO ISD,TRADITIONAL ISD/CSD,Female,872
2021-2022,20,MEDINA COUNTY,163904,HONDO ISD,TRADITIONAL ISD/CSD,Male,899
2021-2022,08,FANNIN COUNTY,074907,HONEY GROVE ISD,TRADITIONAL ISD/CSD,Female,307
2021-2022,08,FANNIN COUNTY,074907,HONEY GROVE ISD,TRADITIONAL ISD/CSD,Male,333
2021-2022,08,BOWIE COUNTY,019902,HOOKS ISD,TRADITIONAL ISD/CSD,Female,428
2021-2022,08,BOWIE COUNTY,019902,HOOKS ISD,TRADITIONAL ISD/CSD,Male,458
2021-2022,01,HIDALGO COUNTY,108802,HORIZON MONTESSORI PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Female,704
2021-2022,01,HIDALGO COUNTY,108802,HORIZON MONTESSORI PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Male,688
2021-2022,04,HARRIS COUNTY,101878,HOUSTON CLASSICAL CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,69
2021-2022,04,HARRIS COUNTY,101878,HOUSTON CLASSICAL CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,62
2021-2022,04,HARRIS COUNTY,101828,HOUSTON GATEWAY ACADEMY INC,OPEN ENROLLMENT CHARTER,Female,1057
2021-2022,04,HARRIS COUNTY,101828,HOUSTON GATEWAY ACADEMY INC,OPEN ENROLLMENT CHARTER,Male,1025
2021-2022,04,HARRIS COUNTY,101821,HOUSTON HEIGHTS HIGH SCHOOL,OPEN ENROLLMENT CHARTER,Female,89
2021-2022,04,HARRIS COUNTY,101821,HOUSTON HEIGHTS HIGH SCHOOL,OPEN ENROLLMENT CHARTER,Male,86
2021-2022,04,HARRIS COUNTY,101912,HOUSTON ISD,TRADITIONAL ISD/CSD,Female,96310
2021-2022,04,HARRIS COUNTY,101912,HOUSTON ISD,TRADITIONAL ISD/CSD,Male,98297
2021-2022,10,GRAYSON COUNTY,091905,HOWE ISD,TRADITIONAL ISD/CSD,Female,580
2021-2022,10,GRAYSON COUNTY,091905,HOWE ISD,TRADITIONAL ISD/CSD,Male,669
2021-2022,08,BOWIE COUNTY,019913,HUBBARD ISD,TRADITIONAL ISD/CSD,Female,32
2021-2022,12,HILL COUNTY,109905,HUBBARD ISD,TRADITIONAL ISD/CSD,Female,204
2021-2022,08,BOWIE COUNTY,019913,HUBBARD ISD,TRADITIONAL ISD/CSD,Male,37
2021-2022,12,HILL COUNTY,109905,HUBBARD ISD,TRADITIONAL ISD/CSD,Male,236
2021-2022,11,ERATH COUNTY,072908,HUCKABAY ISD,TRADITIONAL ISD/CSD,Female,157
2021-2022,11,ERATH COUNTY,072908,HUCKABAY ISD,TRADITIONAL ISD/CSD,Male,148
2021-2022,07,ANGELINA COUNTY,003902,HUDSON ISD,TRADITIONAL ISD/CSD,Female,1391
2021-2022,07,ANGELINA COUNTY,003902,HUDSON ISD,TRADITIONAL ISD/CSD,Male,1411
2021-2022,04,HARRIS COUNTY,101925,HUFFMAN ISD,TRADITIONAL ISD/CSD,Female,1742
2021-2022,04,HARRIS COUNTY,101925,HUFFMAN ISD,TRADITIONAL ISD/CSD,Male,1827
2021-2022,08,CASS COUNTY,034903,HUGHES SPRINGS ISD,TRADITIONAL ISD/CSD,Female,570
2021-2022,08,CASS COUNTY,034903,HUGHES SPRINGS ISD,TRADITIONAL ISD/CSD,Male,576
2021-2022,05,LIBERTY COUNTY,146905,HULL-DAISETTA ISD,TRADITIONAL ISD/CSD,Female,209
2021-2022,05,LIBERTY COUNTY,146905,HULL-DAISETTA ISD,TRADITIONAL ISD/CSD,Male,224
2021-2022,04,HARRIS COUNTY,101913,HUMBLE ISD,TRADITIONAL ISD/CSD,Female,23636
2021-2022,04,HARRIS COUNTY,101913,HUMBLE ISD,TRADITIONAL ISD/CSD,Male,24476
2021-2022,20,KERR COUNTY,133902,HUNT ISD,TRADITIONAL ISD/CSD,Female,98
2021-2022,20,KERR COUNTY,133902,HUNT ISD,TRADITIONAL ISD/CSD,Male,111
2021-2022,07,ANGELINA COUNTY,003904,HUNTINGTON ISD,TRADITIONAL ISD/CSD,Female,786
2021-2022,07,ANGELINA COUNTY,003904,HUNTINGTON ISD,TRADITIONAL ISD/CSD,Male,829
2021-2022,06,WALKER COUNTY,236902,HUNTSVILLE ISD,TRADITIONAL ISD/CSD,Female,7731
2021-2022,06,WALKER COUNTY,236902,HUNTSVILLE ISD,TRADITIONAL ISD/CSD,Male,7561
2021-2022,11,TARRANT COUNTY,220916,HURST-EULESS-BEDFORD ISD,TRADITIONAL ISD/CSD,Female,10999
2021-2022,11,TARRANT COUNTY,220916,HURST-EULESS-BEDFORD ISD,TRADITIONAL ISD/CSD,Male,11875
2021-2022,13,WILLIAMSON COUNTY,246906,HUTTO ISD,TRADITIONAL ISD/CSD,Female,4313
2021-2022,13,WILLIAMSON COUNTY,246906,HUTTO ISD,TRADITIONAL ISD/CSD,Male,4647
2021-2022,17,LUBBOCK COUNTY,152910,IDALOU ISD,TRADITIONAL ISD/CSD,Female,470
2021-2022,17,LUBBOCK COUNTY,152910,IDALOU ISD,TRADITIONAL ISD/CSD,Male,536
2021-2022,01,HIDALGO COUNTY,108807,IDEA PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Female,33778
2021-2022,01,HIDALGO COUNTY,108807,IDEA PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Male,34210
2021-2022,10,COLLIN COUNTY,043801,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,OPEN ENROLLMENT CHARTER,Female,699
2021-2022,10,COLLIN COUNTY,043801,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,OPEN ENROLLMENT CHARTER,Male,687
2021-2022,03,JACKSON COUNTY,120905,INDUSTRIAL ISD,TRADITIONAL ISD/CSD,Female,575
2021-2022,03,JACKSON COUNTY,120905,INDUSTRIAL ISD,TRADITIONAL ISD/CSD,Male,583
2021-2022,02,SAN PATRICIO COUNTY,205903,INGLESIDE ISD,TRADITIONAL ISD/CSD,Female,971
2021-2022,02,SAN PATRICIO COUNTY,205903,INGLESIDE ISD,TRADITIONAL ISD/CSD,Male,1029
2021-2022,20,KERR COUNTY,133904,INGRAM ISD,TRADITIONAL ISD/CSD,Female,603
2021-2022,20,KERR COUNTY,133904,INGRAM ISD,TRADITIONAL ISD/CSD,Male,570
2021-2022,20,BEXAR COUNTY,015808,INSPIRE ACADEMIES,OPEN ENROLLMENT CHARTER,Female,288
2021-2022,20,BEXAR COUNTY,015808,INSPIRE ACADEMIES,OPEN ENROLLMENT CHARTER,Male,348
2021-2022,10,DALLAS COUNTY,057830,INSPIRED VISION ACADEMY,OPEN ENROLLMENT CHARTER,Female,620
2021-2022,10,DALLAS COUNTY,057830,INSPIRED VISION ACADEMY,OPEN ENROLLMENT CHARTER,Male,651
2021-2022,10,DALLAS COUNTY,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),OPEN ENROLLMENT CHARTER,Female,10601
2021-2022,10,DALLAS COUNTY,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),OPEN ENROLLMENT CHARTER,Male,9937
2021-2022,06,GRIMES COUNTY,093903,IOLA ISD,TRADITIONAL ISD/CSD,Female,272
2021-2022,06,GRIMES COUNTY,093903,IOLA ISD,TRADITIONAL ISD/CSD,Male,273
2021-2022,09,WICHITA COUNTY,243903,IOWA PARK CISD,TRADITIONAL ISD/CSD,Female,905
2021-2022,09,WICHITA COUNTY,243903,IOWA PARK CISD,TRADITIONAL ISD/CSD,Male,1021
2021-2022,14,SCURRY COUNTY,208903,IRA ISD,TRADITIONAL ISD/CSD,Female,127
2021-2022,14,SCURRY COUNTY,208903,IRA ISD,TRADITIONAL ISD/CSD,Male,149
2021-2022,18,PECOS COUNTY,186903,IRAAN-SHEFFIELD ISD,TRADITIONAL ISD/CSD,Female,153
2021-2022,18,PECOS COUNTY,186903,IRAAN-SHEFFIELD ISD,TRADITIONAL ISD/CSD,Male,170
2021-2022,12,BOSQUE COUNTY,018906,IREDELL ISD,TRADITIONAL ISD/CSD,Female,57
2021-2022,12,BOSQUE COUNTY,018906,IREDELL ISD,TRADITIONAL ISD/CSD,Male,78
2021-2022,15,IRION COUNTY,118902,IRION COUNTY ISD,TRADITIONAL ISD/CSD,Female,169
2021-2022,15,IRION COUNTY,118902,IRION COUNTY ISD,TRADITIONAL ISD/CSD,Male,165
2021-2022,10,DALLAS COUNTY,057912,IRVING ISD,TRADITIONAL ISD/CSD,Female,15700
2021-2022,10,DALLAS COUNTY,057912,IRVING ISD,TRADITIONAL ISD/CSD,Male,16678
2021-2022,10,ELLIS COUNTY,070907,ITALY ISD,TRADITIONAL ISD/CSD,Female,332
2021-2022,10,ELLIS COUNTY,070907,ITALY ISD,TRADITIONAL ISD/CSD,Male,315
2021-2022,12,HILL COUNTY,109907,ITASCA ISD,TRADITIONAL ISD/CSD,Female,293
2021-2022,12,HILL COUNTY,109907,ITASCA ISD,TRADITIONAL ISD/CSD,Male,335
2021-2022,09,JACK COUNTY,119902,JACKSBORO ISD,TRADITIONAL ISD/CSD,Female,480
2021-2022,09,JACK COUNTY,119902,JACKSBORO ISD,TRADITIONAL ISD/CSD,Male,598
2021-2022,07,CHEROKEE COUNTY,037904,JACKSONVILLE ISD,TRADITIONAL ISD/CSD,Female,2251
2021-2022,07,CHEROKEE COUNTY,037904,JACKSONVILLE ISD,TRADITIONAL ISD/CSD,Male,2492
2021-2022,13,WILLIAMSON COUNTY,246907,JARRELL ISD,TRADITIONAL ISD/CSD,Female,1387
2021-2022,13,WILLIAMSON COUNTY,246907,JARRELL ISD,TRADITIONAL ISD/CSD,Male,1498
2021-2022,05,JASPER COUNTY,121904,JASPER ISD,TRADITIONAL ISD/CSD,Female,1065
2021-2022,05,JASPER COUNTY,121904,JASPER ISD,TRADITIONAL ISD/CSD,Male,1109
2021-2022,17,KENT COUNTY,132902,JAYTON-GIRARD ISD,TRADITIONAL ISD/CSD,Female,77
2021-2022,17,KENT COUNTY,132902,JAYTON-GIRARD ISD,TRADITIONAL ISD/CSD,Male,94
2021-2022,10,DALLAS COUNTY,057819,JEAN MASSIEU ACADEMY,OPEN ENROLLMENT CHARTER,Female,108
2021-2022,10,DALLAS COUNTY,057819,JEAN MASSIEU ACADEMY,OPEN ENROLLMENT CHARTER,Male,94
2021-2022,08,MARION COUNTY,155901,JEFFERSON ISD,TRADITIONAL ISD/CSD,Female,569
2021-2022,08,MARION COUNTY,155901,JEFFERSON ISD,TRADITIONAL ISD/CSD,Male,594
2021-2022,01,JIM HOGG COUNTY,124901,JIM HOGG COUNTY ISD,TRADITIONAL ISD/CSD,Female,515
2021-2022,01,JIM HOGG COUNTY,124901,JIM HOGG COUNTY ISD,TRADITIONAL ISD/CSD,Male,563
2021-2022,14,TAYLOR COUNTY,221911,JIM NED CISD,TRADITIONAL ISD/CSD,Female,739
2021-2022,14,TAYLOR COUNTY,221911,JIM NED CISD,TRADITIONAL ISD/CSD,Male,839
2021-2022,07,SHELBY COUNTY,210902,JOAQUIN ISD,TRADITIONAL ISD/CSD,Female,350
2021-2022,07,SHELBY COUNTY,210902,JOAQUIN ISD,TRADITIONAL ISD/CSD,Male,332
2021-2022,13,BLANCO COUNTY,016901,JOHNSON CITY ISD,TRADITIONAL ISD/CSD,Female,341
2021-2022,13,BLANCO COUNTY,016901,JOHNSON CITY ISD,TRADITIONAL ISD/CSD,Male,356
2021-2022,12,CORYELL COUNTY,050909,JONESBORO ISD,TRADITIONAL ISD/CSD,Female,151
2021-2022,12,CORYELL COUNTY,050909,JONESBORO ISD,TRADITIONAL ISD/CSD,Male,188
