T E X A S  E D U C A T I O N  A G E N C Y,,,,,,,
,,,,,,,
PEIMS Student Enrollment Data for 2023-2024,,,,,,,
,,,,,,,
YEAR,REGION,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,CHARTER STATUS,GENDER,ENROLLMENT
2023-2024,04,HARRIS COUNTY,101804,GEORGE I SANCHEZ CHARTER,OPEN ENROLLMENT CHARTER,Female,556
2023-2024,04,HARRIS COUNTY,101804,GEORGE I SANCHEZ CHARTER,OPEN ENROLLMENT CHARTER,Male,569
2023-2024,02,LIVE OAK COUNTY,149901,GEORGE WEST ISD,TRADITIONAL ISD/CSD,Female,518
2023-2024,02,LIVE OAK COUNTY,149901,GEORGE WEST ISD,TRADITIONAL ISD/CSD,Male,541
2023-2024,13,WILLIAMSON COUNTY,246904,GEORGETOWN ISD,TRADITIONAL ISD/CSD,Female,6585
2023-2024,13,WILLIAMSON COUNTY,246904,GEORGETOWN ISD,TRADITIONAL ISD/CSD,Male,6887
2023-2024,12,MCLENNAN COUNTY,161925,GHOLSON ISD,TRADITIONAL ISD/CSD,Female,120
2023-2024,12,MCLENNAN COUNTY,161925,GHOLSON ISD,TRADITIONAL ISD/CSD,Male,150
2023-2024,13,LEE COUNTY,144901,GIDDINGS ISD,TRADITIONAL ISD/CSD,Female,904
2023-2024,13,LEE COUNTY,144901,GIDDINGS ISD,TRADITIONAL ISD/CSD,Male,989
2023-2024,07,UPSHUR COUNTY,230902,GILMER ISD,TRADITIONAL ISD/CSD,Female,1393
2023-2024,07,UPSHUR COUNTY,230902,GILMER ISD,TRADITIONAL ISD/CSD,Male,1530
2023-2024,07,GREGG COUNTY,092901,GLADEWATER ISD,TRADITIONAL ISD/CSD,Female,834
2023-2024,07,GREGG COUNTY,092901,GLADEWATER ISD,TRADITIONAL ISD/CSD,Male,874
2023-2024,18,GLASSCOCK COUNTY,087901,GLASSCOCK COUNTY ISD,TRADITIONAL ISD/CSD,Female,132
2023-2024,18,GLASSCOCK COUNTY,087901,GLASSCOCK COUNTY ISD,TRADITIONAL ISD/CSD,Male,160
2023-2024,11,SOMERVELL COUNTY,213901,GLEN ROSE ISD,TRADITIONAL ISD/CSD,Female,1027
2023-2024,11,SOMERVELL COUNTY,213901,GLEN ROSE ISD,TRADITIONAL ISD/CSD,Male,1033
2023-2024,11,JOHNSON COUNTY,126911,GODLEY ISD,TRADITIONAL ISD/CSD,Female,1441
2023-2024,11,JOHNSON COUNTY,126911,GODLEY ISD,TRADITIONAL ISD/CSD,Male,1561
2023-2024,09,MONTAGUE COUNTY,169906,GOLD BURG ISD,TRADITIONAL ISD/CSD,Female,65
2023-2024,09,MONTAGUE COUNTY,169906,GOLD BURG ISD,TRADITIONAL ISD/CSD,Male,90
2023-2024,10,DALLAS COUNTY,057835,GOLDEN RULE CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,694
2023-2024,10,DALLAS COUNTY,057835,GOLDEN RULE CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,703
2023-2024,12,MILLS COUNTY,167901,GOLDTHWAITE ISD,TRADITIONAL ISD/CSD,Female,235
2023-2024,12,MILLS COUNTY,167901,GOLDTHWAITE ISD,TRADITIONAL ISD/CSD,Male,298
2023-2024,03,GOLIAD COUNTY,088902,GOLIAD ISD,TRADITIONAL ISD/CSD,Female,612
2023-2024,03,GOLIAD COUNTY,088902,GOLIAD ISD,TRADITIONAL ISD/CSD,Male,668
2023-2024,13,GONZALES COUNTY,089901,GONZALES ISD,TRADITIONAL ISD/CSD,Female,1212
2023-2024,13,GONZALES COUNTY,089901,GONZALES ISD,TRADITIONAL ISD/CSD,Male,1329
2023-2024,06,POLK COUNTY,187903,GOODRICH ISD,TRADITIONAL ISD/CSD,Female,131
2023-2024,06,POLK COUNTY,187903,GOODRICH ISD,TRADITIONAL ISD/CSD,Male,141
2023-2024,13,WILLIAMSON COUNTY,246802,GOODWATER MONTESSORI SCHOOL,OPEN ENROLLMENT CHARTER,Female,178
2023-2024,13,WILLIAMSON COUNTY,246802,GOODWATER MONTESSORI SCHOOL,OPEN ENROLLMENT CHARTER,Male,218
2023-2024,04,HARRIS COUNTY,101911,GOOSE CREEK CISD,TRADITIONAL ISD/CSD,Female,11796
2023-2024,04,HARRIS COUNTY,101911,GOOSE CREEK CISD,TRADITIONAL ISD/CSD,Male,12312
2023-2024,11,PALO PINTO COUNTY,182901,GORDON ISD,TRADITIONAL ISD/CSD,Female,103
2023-2024,11,PALO PINTO COUNTY,182901,GORDON ISD,TRADITIONAL ISD/CSD,Male,130
2023-2024,14,EASTLAND COUNTY,067904,GORMAN ISD,TRADITIONAL ISD/CSD,Female,129
2023-2024,14,EASTLAND COUNTY,067904,GORMAN ISD,TRADITIONAL ISD/CSD,Male,118
2023-2024,18,MARTIN COUNTY,156905,GRADY ISD,TRADITIONAL ISD/CSD,Female,127
2023-2024,18,MARTIN COUNTY,156905,GRADY ISD,TRADITIONAL ISD/CSD,Male,123
2023-2024,11,PALO PINTO COUNTY,182902,GRAFORD ISD,TRADITIONAL ISD/CSD,Female,171
2023-2024,11,PALO PINTO COUNTY,182902,GRAFORD ISD,TRADITIONAL ISD/CSD,Male,159
2023-2024,09,YOUNG COUNTY,252901,GRAHAM ISD,TRADITIONAL ISD/CSD,Female,1034
2023-2024,09,YOUNG COUNTY,252901,GRAHAM ISD,TRADITIONAL ISD/CSD,Male,1149
2023-2024,11,HOOD COUNTY,111901,GRANBURY ISD,TRADITIONAL ISD/CSD,Female,3806
2023-2024,11,HOOD COUNTY,111901,GRANBURY ISD,TRADITIONAL ISD/CSD,Male,4127
2023-2024,10,DALLAS COUNTY,057910,GRAND PRAIRIE ISD,TRADITIONAL ISD/CSD,Female,13295
2023-2024,10,DALLAS COUNTY,057910,GRAND PRAIRIE ISD,TRADITIONAL ISD/CSD,Male,13343
2023-2024,07,VAN ZANDT COUNTY,234904,GRAND SALINE ISD,TRADITIONAL ISD/CSD,Female,595
2023-2024,07,VAN ZANDT COUNTY,234904,GRAND SALINE ISD,TRADITIONAL ISD/CSD,Male,581
2023-2024,18,WARD COUNTY,238904,GRANDFALLS-ROYALTY ISD,TRADITIONAL ISD/CSD,Female,62
2023-2024,18,WARD COUNTY,238904,GRANDFALLS-ROYALTY ISD,TRADITIONAL ISD/CSD,Male,76
2023-2024,11,JOHNSON COUNTY,126904,GRANDVIEW ISD,TRADITIONAL ISD/CSD,Female,654
2023-2024,11,JOHNSON COUNTY,126904,GRANDVIEW ISD,TRADITIONAL ISD/CSD,Male,774
2023-2024,16,GRAY COUNTY,090905,GRANDVIEW-HOPKINS ISD,TRADITIONAL ISD/CSD,Female,22
2023-2024,16,GRAY COUNTY,090905,GRANDVIEW-HOPKINS ISD,TRADITIONAL ISD/CSD,Male,28
2023-2024,13,WILLIAMSON COUNTY,246905,GRANGER ISD,TRADITIONAL ISD/CSD,Female,268
2023-2024,13,WILLIAMSON COUNTY,246905,GRANGER ISD,TRADITIONAL ISD/CSD,Male,293
2023-2024,15,TOM GREEN COUNTY,226907,GRAPE CREEK ISD,TRADITIONAL ISD/CSD,Female,546
2023-2024,15,TOM GREEN COUNTY,226907,GRAPE CREEK ISD,TRADITIONAL ISD/CSD,Male,653
2023-2024,06,HOUSTON COUNTY,113902,GRAPELAND ISD,TRADITIONAL ISD/CSD,Female,271
2023-2024,06,HOUSTON COUNTY,113902,GRAPELAND ISD,TRADITIONAL ISD/CSD,Male,327
2023-2024,11,TARRANT COUNTY,220906,GRAPEVINE-COLLEYVILLE ISD,TRADITIONAL ISD/CSD,Female,6639
2023-2024,11,TARRANT COUNTY,220906,GRAPEVINE-COLLEYVILLE ISD,TRADITIONAL ISD/CSD,Male,6926
2023-2024,20,BEXAR COUNTY,015835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,Female,6285
2023-2024,20,BEXAR COUNTY,015835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,Male,5734
2023-2024,10,HUNT COUNTY,116905,GREENVILLE ISD,TRADITIONAL ISD/CSD,Female,2605
2023-2024,10,HUNT COUNTY,116905,GREENVILLE ISD,TRADITIONAL ISD/CSD,Male,2813
2023-2024,18,MIDLAND COUNTY,165902,GREENWOOD ISD,TRADITIONAL ISD/CSD,Female,1569
2023-2024,18,MIDLAND COUNTY,165902,GREENWOOD ISD,TRADITIONAL ISD/CSD,Male,1688
2023-2024,02,SAN PATRICIO COUNTY,205902,GREGORY-PORTLAND ISD,TRADITIONAL ISD/CSD,Female,2387
2023-2024,02,SAN PATRICIO COUNTY,205902,GREGORY-PORTLAND ISD,TRADITIONAL ISD/CSD,Male,2576
2023-2024,12,LIMESTONE COUNTY,147902,GROESBECK ISD,TRADITIONAL ISD/CSD,Female,742
2023-2024,12,LIMESTONE COUNTY,147902,GROESBECK ISD,TRADITIONAL ISD/CSD,Male,801
2023-2024,16,CARSON COUNTY,033901,GROOM ISD,TRADITIONAL ISD/CSD,Female,67
2023-2024,16,CARSON COUNTY,033901,GROOM ISD,TRADITIONAL ISD/CSD,Male,68
2023-2024,06,TRINITY COUNTY,228901,GROVETON ISD,TRADITIONAL ISD/CSD,Female,366
2023-2024,06,TRINITY COUNTY,228901,GROVETON ISD,TRADITIONAL ISD/CSD,Male,405
2023-2024,16,HANSFORD COUNTY,098901,GRUVER ISD,TRADITIONAL ISD/CSD,Female,204
2023-2024,16,HANSFORD COUNTY,098901,GRUVER ISD,TRADITIONAL ISD/CSD,Male,229
2023-2024,10,GRAYSON COUNTY,091917,GUNTER ISD,TRADITIONAL ISD/CSD,Female,505
2023-2024,10,GRAYSON COUNTY,091917,GUNTER ISD,TRADITIONAL ISD/CSD,Male,635
2023-2024,14,COMANCHE COUNTY,047903,GUSTINE ISD,TRADITIONAL ISD/CSD,Female,62
2023-2024,14,COMANCHE COUNTY,047903,GUSTINE ISD,TRADITIONAL ISD/CSD,Male,67
2023-2024,17,KING COUNTY,135001,GUTHRIE CSD,TRADITIONAL ISD/CSD,Female,50
2023-2024,17,KING COUNTY,135001,GUTHRIE CSD,TRADITIONAL ISD/CSD,Male,48
2023-2024,17,HALE COUNTY,095903,HALE CENTER ISD,TRADITIONAL ISD/CSD,Female,284
2023-2024,17,HALE COUNTY,095903,HALE CENTER ISD,TRADITIONAL ISD/CSD,Male,302
2023-2024,03,LAVACA COUNTY,143901,HALLETTSVILLE ISD,TRADITIONAL ISD/CSD,Female,560
2023-2024,03,LAVACA COUNTY,143901,HALLETTSVILLE ISD,TRADITIONAL ISD/CSD,Male,608
2023-2024,12,MCLENNAN COUNTY,161924,HALLSBURG ISD,TRADITIONAL ISD/CSD,Female,70
2023-2024,12,MCLENNAN COUNTY,161924,HALLSBURG ISD,TRADITIONAL ISD/CSD,Male,75
2023-2024,07,HARRISON COUNTY,102904,HALLSVILLE ISD,TRADITIONAL ISD/CSD,Female,11745
2023-2024,07,HARRISON COUNTY,102904,HALLSVILLE ISD,TRADITIONAL ISD/CSD,Male,9554
2023-2024,12,HAMILTON COUNTY,097902,HAMILTON ISD,TRADITIONAL ISD/CSD,Female,391
2023-2024,12,HAMILTON COUNTY,097902,HAMILTON ISD,TRADITIONAL ISD/CSD,Male,464
2023-2024,14,JONES COUNTY,127903,HAMLIN COLLEGIATE ISD,TRADITIONAL ISD/CSD,Female,191
2023-2024,14,JONES COUNTY,127903,HAMLIN COLLEGIATE ISD,TRADITIONAL ISD/CSD,Male,208
2023-2024,05,JEFFERSON COUNTY,123914,HAMSHIRE-FANNETT ISD,TRADITIONAL ISD/CSD,Female,1006
2023-2024,05,JEFFERSON COUNTY,123914,HAMSHIRE-FANNETT ISD,TRADITIONAL ISD/CSD,Male,1042
2023-2024,16,SWISHER COUNTY,219901,HAPPY ISD,TRADITIONAL ISD/CSD,Female,124
2023-2024,16,SWISHER COUNTY,219901,HAPPY ISD,TRADITIONAL ISD/CSD,Male,146
2023-2024,05,LIBERTY COUNTY,146904,HARDIN ISD,TRADITIONAL ISD/CSD,Female,625
2023-2024,05,LIBERTY COUNTY,146904,HARDIN ISD,TRADITIONAL ISD/CSD,Male,614
2023-2024,05,HARDIN COUNTY,100905,HARDIN-JEFFERSON ISD,TRADITIONAL ISD/CSD,Female,1328
2023-2024,05,HARDIN COUNTY,100905,HARDIN-JEFFERSON ISD,TRADITIONAL ISD/CSD,Male,1426
2023-2024,20,BEXAR COUNTY,015904,HARLANDALE ISD,TRADITIONAL ISD/CSD,Female,5736
2023-2024,20,BEXAR COUNTY,015904,HARLANDALE ISD,TRADITIONAL ISD/CSD,Male,6078
2023-2024,07,HARRISON COUNTY,102905,HARLETON ISD,TRADITIONAL ISD/CSD,Female,347
2023-2024,07,HARRISON COUNTY,102905,HARLETON ISD,TRADITIONAL ISD/CSD,Male,376
2023-2024,01,CAMERON COUNTY,031903,HARLINGEN CISD,TRADITIONAL ISD/CSD,Female,8152
2023-2024,01,CAMERON COUNTY,031903,HARLINGEN CISD,TRADITIONAL ISD/CSD,Male,8628
2023-2024,07,UPSHUR COUNTY,230905,HARMONY ISD,TRADITIONAL ISD/CSD,Female,489
2023-2024,07,UPSHUR COUNTY,230905,HARMONY ISD,TRADITIONAL ISD/CSD,Male,492
2023-2024,13,TRAVIS COUNTY,227816,HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS,OPEN ENROLLMENT CHARTER,Female,2178
2023-2024,13,TRAVIS COUNTY,227816,HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS,OPEN ENROLLMENT CHARTER,Male,2331
2023-2024,04,HARRIS COUNTY,101858,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,OPEN ENROLLMENT CHARTER,Female,3492
2023-2024,04,HARRIS COUNTY,101858,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,OPEN ENROLLMENT CHARTER,Male,3615
2023-2024,04,HARRIS COUNTY,101846,HARMONY PUBLIC SCHOOLS - HOUSTON SOUTH,OPEN ENROLLMENT CHARTER,Female,1850
2023-2024,04,HARRIS COUNTY,101846,HARMONY PUBLIC SCHOOLS - HOUSTON SOUTH,OPEN ENROLLMENT CHARTER,Male,1796
2023-2024,04,HARRIS COUNTY,101862,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,OPEN ENROLLMENT CHARTER,Female,2966
2023-2024,04,HARRIS COUNTY,101862,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,OPEN ENROLLMENT CHARTER,Male,2857
2023-2024,12,MCLENNAN COUNTY,161807,HARMONY PUBLIC SCHOOLS - NORTH TEXAS,OPEN ENROLLMENT CHARTER,Female,4996
2023-2024,12,MCLENNAN COUNTY,161807,HARMONY PUBLIC SCHOOLS - NORTH TEXAS,OPEN ENROLLMENT CHARTER,Male,5276
2023-2024,20,BEXAR COUNTY,015828,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,OPEN ENROLLMENT CHARTER,Female,2290
2023-2024,20,BEXAR COUNTY,015828,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,OPEN ENROLLMENT CHARTER,Male,2565
2023-2024,19,EL PASO COUNTY,071806,HARMONY PUBLIC SCHOOLS - WEST TEXAS,OPEN ENROLLMENT CHARTER,Female,2615
2023-2024,19,EL PASO COUNTY,071806,HARMONY PUBLIC SCHOOLS - WEST TEXAS,OPEN ENROLLMENT CHARTER,Male,2682
2023-2024,15,GILLESPIE COUNTY,086902,HARPER ISD,TRADITIONAL ISD/CSD,Female,293
2023-2024,15,GILLESPIE COUNTY,086902,HARPER ISD,TRADITIONAL ISD/CSD,Male,319
2023-2024,09,WILBARGER COUNTY,244901,HARROLD ISD,TRADITIONAL ISD/CSD,Female,82
2023-2024,09,WILBARGER COUNTY,244901,HARROLD ISD,TRADITIONAL ISD/CSD,Male,70
2023-2024,16,CASTRO COUNTY,035902,HART ISD,TRADITIONAL ISD/CSD,Female,111
2023-2024,16,CASTRO COUNTY,035902,HART ISD,TRADITIONAL ISD/CSD,Male,101
2023-2024,16,HARTLEY COUNTY,103902,HARTLEY ISD,TRADITIONAL ISD/CSD,Female,125
2023-2024,16,HARTLEY COUNTY,103902,HARTLEY ISD,TRADITIONAL ISD/CSD,Male,118
2023-2024,08,TITUS COUNTY,225907,HARTS BLUFF ISD,TRADITIONAL ISD/CSD,Female,430
2023-2024,08,TITUS COUNTY,225907,HARTS BLUFF ISD,TRADITIONAL ISD/CSD,Male,461
2023-2024,14,HASKELL COUNTY,104901,HASKELL CISD,TRADITIONAL ISD/CSD,Female,268
2023-2024,14,HASKELL COUNTY,104901,HASKELL CISD,TRADITIONAL ISD/CSD,Male,266
2023-2024,07,WOOD COUNTY,250902,HAWKINS ISD,TRADITIONAL ISD/CSD,Female,375
2023-2024,07,WOOD COUNTY,250902,HAWKINS ISD,TRADITIONAL ISD/CSD,Male,417
2023-2024,14,JONES COUNTY,127904,HAWLEY ISD,TRADITIONAL ISD/CSD,Female,392
2023-2024,14,JONES COUNTY,127904,HAWLEY ISD,TRADITIONAL ISD/CSD,Male,442
2023-2024,13,HAYS COUNTY,105906,HAYS CISD,TRADITIONAL ISD/CSD,Female,11480
2023-2024,13,HAYS COUNTY,105906,HAYS CISD,TRADITIONAL ISD/CSD,Male,11833
2023-2024,06,ROBERTSON COUNTY,198905,HEARNE ISD,TRADITIONAL ISD/CSD,Female,356
2023-2024,06,ROBERTSON COUNTY,198905,HEARNE ISD,TRADITIONAL ISD/CSD,Male,408
2023-2024,16,DONLEY COUNTY,065902,HEDLEY ISD,TRADITIONAL ISD/CSD,Female,51
2023-2024,16,DONLEY COUNTY,065902,HEDLEY ISD,TRADITIONAL ISD/CSD,Male,50
2023-2024,07,SABINE COUNTY,202903,HEMPHILL ISD,TRADITIONAL ISD/CSD,Female,356
2023-2024,07,SABINE COUNTY,202903,HEMPHILL ISD,TRADITIONAL ISD/CSD,Male,408
2023-2024,04,WALLER COUNTY,237902,HEMPSTEAD ISD,TRADITIONAL ISD/CSD,Female,764
2023-2024,04,WALLER COUNTY,237902,HEMPSTEAD ISD,TRADITIONAL ISD/CSD,Male,818
2023-2024,07,RUSK COUNTY,201902,HENDERSON ISD,TRADITIONAL ISD/CSD,Female,1645
2023-2024,07,RUSK COUNTY,201902,HENDERSON ISD,TRADITIONAL ISD/CSD,Male,1647
2023-2024,09,CLAY COUNTY,039902,HENRIETTA ISD,TRADITIONAL ISD/CSD,Female,432
2023-2024,09,CLAY COUNTY,039902,HENRIETTA ISD,TRADITIONAL ISD/CSD,Male,522
2023-2024,20,BEXAR COUNTY,015833,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,OPEN ENROLLMENT CHARTER,Female,53
2023-2024,20,BEXAR COUNTY,015833,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,OPEN ENROLLMENT CHARTER,Male,22
2023-2024,16,DEAF SMITH COUNTY,059901,HEREFORD ISD,TRADITIONAL ISD/CSD,Female,1936
2023-2024,16,DEAF SMITH COUNTY,059901,HEREFORD ISD,TRADITIONAL ISD/CSD,Male,2014
2023-2024,20,BEXAR COUNTY,015815,HERITAGE ACADEMY,OPEN ENROLLMENT CHARTER,Female,303
2023-2024,20,BEXAR COUNTY,015815,HERITAGE ACADEMY,OPEN ENROLLMENT CHARTER,Male,271
2023-2024,14,SCURRY COUNTY,208901,HERMLEIGH ISD,TRADITIONAL ISD/CSD,Female,138
2023-2024,14,SCURRY COUNTY,208901,HERMLEIGH ISD,TRADITIONAL ISD/CSD,Male,122
2023-2024,12,HAMILTON COUNTY,097903,HICO ISD,TRADITIONAL ISD/CSD,Female,287
2023-2024,12,HAMILTON COUNTY,097903,HICO ISD,TRADITIONAL ISD/CSD,Male,356
2023-2024,01,HIDALGO COUNTY,108905,HIDALGO ISD,TRADITIONAL ISD/CSD,Female,1474
2023-2024,01,HIDALGO COUNTY,108905,HIDALGO ISD,TRADITIONAL ISD/CSD,Male,1545
2023-2024,05,GALVESTON COUNTY,084903,HIGH ISLAND ISD,TRADITIONAL ISD/CSD,Female,75
2023-2024,05,GALVESTON COUNTY,084903,HIGH ISLAND ISD,TRADITIONAL ISD/CSD,Male,84
2023-2024,14,NOLAN COUNTY,177905,HIGHLAND ISD,TRADITIONAL ISD/CSD,Female,94
2023-2024,14,NOLAN COUNTY,177905,HIGHLAND ISD,TRADITIONAL ISD/CSD,Male,128
2023-2024,10,DALLAS COUNTY,057911,HIGHLAND PARK ISD,TRADITIONAL ISD/CSD,Female,3124
2023-2024,16,POTTER COUNTY,188903,HIGHLAND PARK ISD,TRADITIONAL ISD/CSD,Female,374
2023-2024,10,DALLAS COUNTY,057911,HIGHLAND PARK ISD,TRADITIONAL ISD/CSD,Male,3313
2023-2024,16,POTTER COUNTY,188903,HIGHLAND PARK ISD,TRADITIONAL ISD/CSD,Male,414
2023-2024,12,HILL COUNTY,109904,HILLSBORO ISD,TRADITIONAL ISD/CSD,Female,933
2023-2024,12,HILL COUNTY,109904,HILLSBORO ISD,TRADITIONAL ISD/CSD,Male,996
2023-2024,04,GALVESTON COUNTY,084908,HITCHCOCK ISD,TRADITIONAL ISD/CSD,Female,890
2023-2024,04,GALVESTON COUNTY,084908,HITCHCOCK ISD,TRADITIONAL ISD/CSD,Male,1009
2023-2024,12,BELL COUNTY,014905,HOLLAND ISD,TRADITIONAL ISD/CSD,Female,308
2023-2024,12,BELL COUNTY,014905,HOLLAND ISD,TRADITIONAL ISD/CSD,Male,330
2023-2024,09,ARCHER COUNTY,005902,HOLLIDAY ISD,TRADITIONAL ISD/CSD,Female,549
2023-2024,09,ARCHER COUNTY,005902,HOLLIDAY ISD,TRADITIONAL ISD/CSD,Male,583
2023-2024,20,MEDINA COUNTY,163904,HONDO ISD,TRADITIONAL ISD/CSD,Female,880
2023-2024,20,MEDINA COUNTY,163904,HONDO ISD,TRADITIONAL ISD/CSD,Male,873
2023-2024,08,FANNIN COUNTY,074907,HONEY GROVE ISD,TRADITIONAL ISD/CSD,Female,308
2023-2024,08,FANNIN COUNTY,074907,HONEY GROVE ISD,TRADITIONAL ISD/CSD,Male,310
2023-2024,08,BOWIE COUNTY,019902,HOOKS ISD,TRADITIONAL ISD/CSD,Female,430
2023-2024,08,BOWIE COUNTY,019902,HOOKS ISD,TRADITIONAL ISD/CSD,Male,460
2023-2024,01,HIDALGO COUNTY,108802,HORIZON MONTESSORI PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Female,726
2023-2024,01,HIDALGO COUNTY,108802,HORIZON MONTESSORI PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Male,698
2023-2024,04,HARRIS COUNTY,101878,HOUSTON CLASSICAL CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,156
2023-2024,04,HARRIS COUNTY,101878,HOUSTON CLASSICAL CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,129
2023-2024,04,HARRIS COUNTY,101828,HOUSTON GATEWAY ACADEMY INC,OPEN ENROLLMENT CHARTER,Female,1095
2023-2024,04,HARRIS COUNTY,101828,HOUSTON GATEWAY ACADEMY INC,OPEN ENROLLMENT CHARTER,Male,1062
2023-2024,04,HARRIS COUNTY,101821,HOUSTON HEIGHTS HIGH SCHOOL,OPEN ENROLLMENT CHARTER,Female,97
2023-2024,04,HARRIS COUNTY,101821,HOUSTON HEIGHTS HIGH SCHOOL,OPEN ENROLLMENT CHARTER,Male,82
2023-2024,04,HARRIS COUNTY,101912,HOUSTON ISD,TRADITIONAL ISD/CSD,Female,90956
2023-2024,04,HARRIS COUNTY,101912,HOUSTON ISD,TRADITIONAL ISD/CSD,Male,93153
2023-2024,10,GRAYSON COUNTY,091905,HOWE ISD,TRADITIONAL ISD/CSD,Female,611
2023-2024,10,GRAYSON COUNTY,091905,HOWE ISD,TRADITIONAL ISD/CSD,Male,671
2023-2024,08,BOWIE COUNTY,019913,HUBBARD ISD,TRADITIONAL ISD/CSD,Female,36
2023-2024,12,HILL COUNTY,109905,HUBBARD ISD,TRADITIONAL ISD/CSD,Female,198
2023-2024,08,BOWIE COUNTY,019913,HUBBARD ISD,TRADITIONAL ISD/CSD,Male,31
2023-2024,12,HILL COUNTY,109905,HUBBARD ISD,TRADITIONAL ISD/CSD,Male,232
2023-2024,11,ERATH COUNTY,072908,HUCKABAY ISD,TRADITIONAL ISD/CSD,Female,161
2023-2024,11,ERATH COUNTY,072908,HUCKABAY ISD,TRADITIONAL ISD/CSD,Male,169
2023-2024,07,ANGELINA COUNTY,003902,HUDSON ISD,TRADITIONAL ISD/CSD,Female,1359
2023-2024,07,ANGELINA COUNTY,003902,HUDSON ISD,TRADITIONAL ISD/CSD,Male,1382
2023-2024,04,HARRIS COUNTY,101925,HUFFMAN ISD,TRADITIONAL ISD/CSD,Female,1790
2023-2024,04,HARRIS COUNTY,101925,HUFFMAN ISD,TRADITIONAL ISD/CSD,Male,1889
2023-2024,08,CASS COUNTY,034903,HUGHES SPRINGS ISD,TRADITIONAL ISD/CSD,Female,565
2023-2024,08,CASS COUNTY,034903,HUGHES SPRINGS ISD,TRADITIONAL ISD/CSD,Male,552
2023-2024,05,LIBERTY COUNTY,146905,HULL-DAISETTA ISD,TRADITIONAL ISD/CSD,Female,211
2023-2024,05,LIBERTY COUNTY,146905,HULL-DAISETTA ISD,TRADITIONAL ISD/CSD,Male,205
2023-2024,04,HARRIS COUNTY,101913,HUMBLE ISD,TRADITIONAL ISD/CSD,Female,23860
2023-2024,04,HARRIS COUNTY,101913,HUMBLE ISD,TRADITIONAL ISD/CSD,Male,24692
2023-2024,20,KERR COUNTY,133902,HUNT ISD,TRADITIONAL ISD/CSD,Female,94
2023-2024,20,KERR COUNTY,133902,HUNT ISD,TRADITIONAL ISD/CSD,Male,106
2023-2024,07,ANGELINA COUNTY,003904,HUNTINGTON ISD,TRADITIONAL ISD/CSD,Female,764
2023-2024,07,ANGELINA COUNTY,003904,HUNTINGTON ISD,TRADITIONAL ISD/CSD,Male,826
2023-2024,06,WALKER COUNTY,236902,HUNTSVILLE ISD,TRADITIONAL ISD/CSD,Female,5824
2023-2024,06,WALKER COUNTY,236902,HUNTSVILLE ISD,TRADITIONAL ISD/CSD,Male,5494
2023-2024,11,TARRANT COUNTY,220916,HURST-EULESS-BEDFORD ISD,TRADITIONAL ISD/CSD,Female,11055
2023-2024,11,TARRANT COUNTY,220916,HURST-EULESS-BEDFORD ISD,TRADITIONAL ISD/CSD,Male,12171
2023-2024,13,WILLIAMSON COUNTY,246906,HUTTO ISD,TRADITIONAL ISD/CSD,Female,4834
2023-2024,13,WILLIAMSON COUNTY,246906,HUTTO ISD,TRADITIONAL ISD/CSD,Male,5201
2023-2024,17,LUBBOCK COUNTY,152910,IDALOU ISD,TRADITIONAL ISD/CSD,Female,462
2023-2024,17,LUBBOCK COUNTY,152910,IDALOU ISD,TRADITIONAL ISD/CSD,Male,514
2023-2024,01,HIDALGO COUNTY,108807,IDEA PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Female,37714
2023-2024,01,HIDALGO COUNTY,108807,IDEA PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Male,39105
2023-2024,10,COLLIN COUNTY,043801,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,OPEN ENROLLMENT CHARTER,Female,726
2023-2024,10,COLLIN COUNTY,043801,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,OPEN ENROLLMENT CHARTER,Male,711
2023-2024,03,JACKSON COUNTY,120905,INDUSTRIAL ISD,TRADITIONAL ISD/CSD,Female,590
2023-2024,03,JACKSON COUNTY,120905,INDUSTRIAL ISD,TRADITIONAL ISD/CSD,Male,580
2023-2024,02,SAN PATRICIO COUNTY,205903,INGLESIDE ISD,TRADITIONAL ISD/CSD,Female,965
